Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN,Cellpose,StarDist
5b186eaf-f435-459d-a_23_1600_320_2000_720.png,10,10,10,10,11,10,10,6,8
5b186eaf-f435-459d-a_23_1648_320_2048_720.png,9,10,10,9,10,10,9,7,7
5b186eaf-f435-459d-a_23_0_640_400_1040.png,1,0,0,0,0,0,0,1,2
5b186eaf-f435-459d-a_23_320_640_720_1040.png,1,0,0,0,0,0,0,1,2
5b186eaf-f435-459d-a_23_640_640_1040_1040.png,6,6,6,6,6,6,6,6,7
5b186eaf-f435-459d-a_23_960_640_1360_1040.png,8,8,8,8,8,8,8,7,8
5b186eaf-f435-459d-a_23_1280_640_1680_1040.png,4,4,4,4,4,4,4,3,4
5b186eaf-f435-459d-a_23_1600_640_2000_1040.png,7,7,7,7,7,7,7,6,4
5b186eaf-f435-459d-a_23_1648_640_2048_1040.png,7,7,7,7,7,7,7,6,5
5b186eaf-f435-459d-a_23_0_960_400_1360.png,0,0,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_320_960_720_1360.png,0,0,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_640_960_1040_1360.png,0,0,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_960_960_1360_1360.png,0,0,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_1280_960_1680_1360.png,2,2,2,2,2,2,2,1,2
5b186eaf-f435-459d-a_23_1600_960_2000_1360.png,1,0,0,0,0,0,0,1,1
5b186eaf-f435-459d-a_23_1648_960_2048_1360.png,0,0,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_0_1280_400_1680.png,0,0,0,0,0,0,0,0,1
5b186eaf-f435-459d-a_23_320_1280_720_1680.png,0,0,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_640_1280_1040_1680.png,1,0,0,0,0,0,0,0,3
5b186eaf-f435-459d-a_23_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,2
5b186eaf-f435-459d-a_23_1280_1280_1680_1680.png,0,0,0,0,0,0,0,0,2
5b186eaf-f435-459d-a_23_1600_1280_2000_1680.png,0,0,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_1648_1280_2048_1680.png,0,0,0,0,0,0,0,0,1
5b186eaf-f435-459d-a_23_0_1600_400_2000.png,7,7,7,7,7,7,7,3,6
5b186eaf-f435-459d-a_23_320_1600_720_2000.png,15,13,12,12,12,14,11,4,5
5b186eaf-f435-459d-a_23_640_1600_1040_2000.png,17,15,14,14,14,15,14,13,10
5b186eaf-f435-459d-a_23_960_1600_1360_2000.png,7,8,7,7,8,7,7,5,7
5b186eaf-f435-459d-a_23_1280_1600_1680_2000.png,8,10,9,8,9,9,8,6,8
5b186eaf-f435-459d-a_23_1600_1600_2000_2000.png,9,11,11,9,10,11,10,5,8
5b186eaf-f435-459d-a_23_1648_1600_2048_2000.png,7,7,7,8,7,7,7,5,5
5b186eaf-f435-459d-a_23_0_1648_400_2048.png,10,11,10,10,10,10,10,7,11
5b186eaf-f435-459d-a_23_320_1648_720_2048.png,16,14,13,13,13,16,12,4,6
5b186eaf-f435-459d-a_23_640_1648_1040_2048.png,17,15,15,14,14,15,14,13,12
5b186eaf-f435-459d-a_23_960_1648_1360_2048.png,8,9,8,8,9,8,8,7,8
5b186eaf-f435-459d-a_23_1280_1648_1680_2048.png,8,9,9,8,9,9,8,7,9
5b186eaf-f435-459d-a_23_1600_1648_2000_2048.png,9,10,11,10,9,11,10,5,9
5b186eaf-f435-459d-a_23_1648_1648_2048_2048.png,7,7,7,7,7,7,7,6,5
5e03c52f-bf8d-49d8-9_24_0_0_400_400.png,1,0,0,0,0,0,2,0,0
5e03c52f-bf8d-49d8-9_24_320_0_720_400.png,2,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_640_0_1040_400.png,2,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_960_0_1360_400.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_0_1680_400.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1600_0_2000_400.png,4,4,4,4,4,4,4,4,3
5e03c52f-bf8d-49d8-9_24_1648_0_2048_400.png,6,7,7,7,7,7,6,6,5
5e03c52f-bf8d-49d8-9_24_0_320_400_720.png,17,13,12,13,12,10,11,6,15
5e03c52f-bf8d-49d8-9_24_320_320_720_720.png,11,8,9,8,8,9,8,6,6
5e03c52f-bf8d-49d8-9_24_640_320_1040_720.png,10,10,8,8,8,9,8,5,7
5e03c52f-bf8d-49d8-9_24_960_320_1360_720.png,6,6,6,6,6,6,6,4,2
5e03c52f-bf8d-49d8-9_24_1280_320_1680_720.png,10,8,8,7,10,8,7,2,5
5e03c52f-bf8d-49d8-9_24_1600_320_2000_720.png,21,19,19,18,21,22,15,9,23
5e03c52f-bf8d-49d8-9_24_1648_320_2048_720.png,21,21,20,18,21,22,17,13,26
5e03c52f-bf8d-49d8-9_24_0_640_400_1040.png,25,26,27,22,27,26,22,13,12
5e03c52f-bf8d-49d8-9_24_320_640_720_1040.png,10,10,10,10,10,10,10,7,8
5e03c52f-bf8d-49d8-9_24_640_640_1040_1040.png,4,4,4,4,4,4,4,5,7
5e03c52f-bf8d-49d8-9_24_960_640_1360_1040.png,3,3,3,3,3,3,3,3,3
5e03c52f-bf8d-49d8-9_24_1280_640_1680_1040.png,8,10,9,9,9,9,7,5,7
5e03c52f-bf8d-49d8-9_24_1600_640_2000_1040.png,20,21,19,17,20,21,18,13,8
5e03c52f-bf8d-49d8-9_24_1648_640_2048_1040.png,22,25,22,20,22,24,20,15,9
5e03c52f-bf8d-49d8-9_24_0_960_400_1360.png,1,0,0,0,0,0,0,0,1
5e03c52f-bf8d-49d8-9_24_320_960_720_1360.png,1,0,0,0,0,0,0,0,1
5e03c52f-bf8d-49d8-9_24_640_960_1040_1360.png,0,0,0,0,0,0,0,1,1
5e03c52f-bf8d-49d8-9_24_960_960_1360_1360.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_960_1680_1360.png,3,4,4,4,4,4,4,3,2
5e03c52f-bf8d-49d8-9_24_1600_960_2000_1360.png,5,5,4,5,4,4,4,4,4
5e03c52f-bf8d-49d8-9_24_1648_960_2048_1360.png,5,5,4,5,4,4,4,3,4
5e03c52f-bf8d-49d8-9_24_0_1280_400_1680.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_320_1280_720_1680.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,2
5e03c52f-bf8d-49d8-9_24_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_1280_1680_1680.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1600_1280_2000_1680.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1648_1280_2048_1680.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_0_1600_400_2000.png,3,3,3,3,3,3,3,3,3
5e03c52f-bf8d-49d8-9_24_320_1600_720_2000.png,2,2,2,2,2,2,2,2,3
5e03c52f-bf8d-49d8-9_24_640_1600_1040_2000.png,2,2,2,2,2,2,2,2,3
5e03c52f-bf8d-49d8-9_24_960_1600_1360_2000.png,1,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_1600_1680_2000.png,0,2,0,2,2,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1600_1600_2000_2000.png,0,0,0,0,0,0,0,0,1
5e03c52f-bf8d-49d8-9_24_1648_1600_2048_2000.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_0_1648_400_2048.png,4,4,4,4,4,4,4,3,3
5e03c52f-bf8d-49d8-9_24_320_1648_720_2048.png,4,4,4,3,3,3,3,4,2
5e03c52f-bf8d-49d8-9_24_640_1648_1040_2048.png,3,5,4,4,4,5,4,4,2
5e03c52f-bf8d-49d8-9_24_960_1648_1360_2048.png,5,5,5,5,5,5,5,5,4
5e03c52f-bf8d-49d8-9_24_1280_1648_1680_2048.png,2,3,3,3,3,3,2,1,1
5e03c52f-bf8d-49d8-9_24_1600_1648_2000_2048.png,0,0,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1648_1648_2048_2048.png,0,0,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_0_0_400_400.png,10,10,8,7,10,8,9,6,5
5fbb22e9-ecae-4bb5-9_25_320_0_720_400.png,17,17,17,13,16,16,12,10,10
5fbb22e9-ecae-4bb5-9_25_640_0_1040_400.png,5,9,8,7,9,8,7,8,8
5fbb22e9-ecae-4bb5-9_25_960_0_1360_400.png,1,0,0,0,0,0,0,0,6
5fbb22e9-ecae-4bb5-9_25_1280_0_1680_400.png,6,7,8,7,8,6,6,6,4
5fbb22e9-ecae-4bb5-9_25_1600_0_2000_400.png,4,4,4,4,4,4,4,4,4
5fbb22e9-ecae-4bb5-9_25_1648_0_2048_400.png,3,3,3,3,3,3,3,4,3
5fbb22e9-ecae-4bb5-9_25_0_320_400_720.png,0,0,0,0,0,0,0,1,10
5fbb22e9-ecae-4bb5-9_25_320_320_720_720.png,0,0,0,0,0,0,0,0,1
5fbb22e9-ecae-4bb5-9_25_640_320_1040_720.png,0,0,0,0,0,0,0,1,7
5fbb22e9-ecae-4bb5-9_25_960_320_1360_720.png,0,0,0,0,0,0,0,0,2
5fbb22e9-ecae-4bb5-9_25_1280_320_1680_720.png,0,0,0,0,0,0,0,0,4
5fbb22e9-ecae-4bb5-9_25_1600_320_2000_720.png,0,0,0,0,0,0,0,0,5
5fbb22e9-ecae-4bb5-9_25_1648_320_2048_720.png,0,0,0,0,0,0,0,0,5
5fbb22e9-ecae-4bb5-9_25_0_640_400_1040.png,0,0,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_320_640_720_1040.png,0,0,0,0,0,0,0,0,1
5fbb22e9-ecae-4bb5-9_25_640_640_1040_1040.png,0,0,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_960_640_1360_1040.png,1,0,0,0,0,0,0,0,1
5fbb22e9-ecae-4bb5-9_25_1280_640_1680_1040.png,1,0,0,0,0,0,0,0,1
5fbb22e9-ecae-4bb5-9_25_1600_640_2000_1040.png,3,3,3,4,3,3,4,3,3
5fbb22e9-ecae-4bb5-9_25_1648_640_2048_1040.png,4,7,7,5,7,7,5,6,6
5fbb22e9-ecae-4bb5-9_25_0_960_400_1360.png,3,3,3,3,3,3,3,3,3
5fbb22e9-ecae-4bb5-9_25_320_960_720_1360.png,3,3,3,3,3,3,3,4,4
5fbb22e9-ecae-4bb5-9_25_640_960_1040_1360.png,1,0,0,0,0,0,0,0,1
5fbb22e9-ecae-4bb5-9_25_960_960_1360_1360.png,2,2,2,2,2,2,2,3,2
5fbb22e9-ecae-4bb5-9_25_1280_960_1680_1360.png,2,3,2,2,2,2,2,0,2
5fbb22e9-ecae-4bb5-9_25_1600_960_2000_1360.png,12,14,12,12,13,12,12,16,12
5fbb22e9-ecae-4bb5-9_25_1648_960_2048_1360.png,14,17,15,14,15,15,14,21,15
5fbb22e9-ecae-4bb5-9_25_0_1280_400_1680.png,19,21,20,19,20,21,19,28,30
5fbb22e9-ecae-4bb5-9_25_320_1280_720_1680.png,12,12,12,12,12,12,12,16,17
5fbb22e9-ecae-4bb5-9_25_640_1280_1040_1680.png,2,2,2,2,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_960_1280_1360_1680.png,1,0,0,0,0,0,0,0,1
5fbb22e9-ecae-4bb5-9_25_1280_1280_1680_1680.png,2,2,2,2,2,2,2,1,3
5fbb22e9-ecae-4bb5-9_25_1600_1280_2000_1680.png,11,12,11,11,11,11,11,16,15
5fbb22e9-ecae-4bb5-9_25_1648_1280_2048_1680.png,10,11,10,10,10,10,10,14,14
5fbb22e9-ecae-4bb5-9_25_0_1600_400_2000.png,20,22,22,22,22,23,21,22,32
5fbb22e9-ecae-4bb5-9_25_320_1600_720_2000.png,5,5,5,5,5,5,5,4,6
5fbb22e9-ecae-4bb5-9_25_640_1600_1040_2000.png,2,3,2,2,2,3,2,1,2
5fbb22e9-ecae-4bb5-9_25_960_1600_1360_2000.png,2,2,2,2,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_1280_1600_1680_2000.png,2,3,2,2,3,3,3,2,4
5fbb22e9-ecae-4bb5-9_25_1600_1600_2000_2000.png,7,8,8,8,8,8,7,8,9
5fbb22e9-ecae-4bb5-9_25_1648_1600_2048_2000.png,8,10,9,8,8,9,7,9,11
5fbb22e9-ecae-4bb5-9_25_0_1648_400_2048.png,18,19,19,19,19,20,19,21,25
5fbb22e9-ecae-4bb5-9_25_320_1648_720_2048.png,5,5,5,5,5,5,5,5,7
5fbb22e9-ecae-4bb5-9_25_640_1648_1040_2048.png,2,3,2,2,2,3,2,1,3
5fbb22e9-ecae-4bb5-9_25_960_1648_1360_2048.png,2,2,2,2,2,2,2,2,3
5fbb22e9-ecae-4bb5-9_25_1280_1648_1680_2048.png,2,3,3,3,3,3,3,2,5
5fbb22e9-ecae-4bb5-9_25_1600_1648_2000_2048.png,8,7,7,7,7,7,7,7,8
5fbb22e9-ecae-4bb5-9_25_1648_1648_2048_2048.png,8,9,9,8,8,9,8,9,11
6b413cdd-43e5-4562-a_26_0_0_400_400.png,8,10,9,7,10,9,7,2,0
6b413cdd-43e5-4562-a_26_320_0_720_400.png,7,7,6,6,7,7,6,2,1
6b413cdd-43e5-4562-a_26_640_0_1040_400.png,5,5,5,5,5,5,5,2,1
6b413cdd-43e5-4562-a_26_960_0_1360_400.png,2,0,2,2,2,0,2,1,0
6b413cdd-43e5-4562-a_26_1280_0_1680_400.png,1,0,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1600_0_2000_400.png,2,2,2,2,2,2,2,2,0
6b413cdd-43e5-4562-a_26_1648_0_2048_400.png,2,2,2,2,2,2,2,1,0
6b413cdd-43e5-4562-a_26_0_320_400_720.png,46,47,42,31,44,46,28,16,31
6b413cdd-43e5-4562-a_26_320_320_720_720.png,36,34,34,27,33,33,23,18,20
6b413cdd-43e5-4562-a_26_640_320_1040_720.png,25,26,26,23,26,26,22,24,28
6b413cdd-43e5-4562-a_26_960_320_1360_720.png,23,24,26,23,25,26,22,24,32
6b413cdd-43e5-4562-a_26_1280_320_1680_720.png,18,18,19,18,19,18,18,18,26
6b413cdd-43e5-4562-a_26_1600_320_2000_720.png,14,14,14,14,14,14,14,13,21
6b413cdd-43e5-4562-a_26_1648_320_2048_720.png,13,14,13,13,13,13,13,11,16
6b413cdd-43e5-4562-a_26_0_640_400_1040.png,16,18,17,12,16,16,12,7,6
6b413cdd-43e5-4562-a_26_320_640_720_1040.png,9,9,9,9,9,9,8,6,9
6b413cdd-43e5-4562-a_26_640_640_1040_1040.png,10,10,11,11,13,11,9,10,10
6b413cdd-43e5-4562-a_26_960_640_1360_1040.png,17,21,21,19,19,21,17,15,12
6b413cdd-43e5-4562-a_26_1280_640_1680_1040.png,10,10,10,10,11,10,10,11,15
6b413cdd-43e5-4562-a_26_1600_640_2000_1040.png,5,5,5,5,5,5,5,6,8
6b413cdd-43e5-4562-a_26_1648_640_2048_1040.png,5,5,5,5,5,5,5,6,8
6b413cdd-43e5-4562-a_26_0_960_400_1360.png,0,0,0,0,0,0,0,0,2
6b413cdd-43e5-4562-a_26_320_960_720_1360.png,0,0,0,0,0,0,0,1,3
6b413cdd-43e5-4562-a_26_640_960_1040_1360.png,0,0,0,0,0,0,0,0,4
6b413cdd-43e5-4562-a_26_960_960_1360_1360.png,1,0,0,0,0,0,0,5,7
6b413cdd-43e5-4562-a_26_1280_960_1680_1360.png,1,0,0,0,0,0,0,0,6
6b413cdd-43e5-4562-a_26_1600_960_2000_1360.png,0,0,0,0,0,0,0,0,2
6b413cdd-43e5-4562-a_26_1648_960_2048_1360.png,0,0,0,0,0,0,0,0,3
6b413cdd-43e5-4562-a_26_0_1280_400_1680.png,0,0,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_320_1280_720_1680.png,0,0,0,0,0,0,0,2,10
6b413cdd-43e5-4562-a_26_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,4
6b413cdd-43e5-4562-a_26_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,2
6b413cdd-43e5-4562-a_26_1280_1280_1680_1680.png,1,0,0,0,0,0,0,0,3
6b413cdd-43e5-4562-a_26_1600_1280_2000_1680.png,0,0,0,0,0,0,0,0,1
6b413cdd-43e5-4562-a_26_1648_1280_2048_1680.png,0,0,0,0,0,0,0,0,1
6b413cdd-43e5-4562-a_26_0_1600_400_2000.png,0,0,0,0,0,0,0,0,3
6b413cdd-43e5-4562-a_26_320_1600_720_2000.png,2,2,2,2,2,2,2,1,6
6b413cdd-43e5-4562-a_26_640_1600_1040_2000.png,1,0,0,0,0,0,0,0,5
6b413cdd-43e5-4562-a_26_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1280_1600_1680_2000.png,4,4,4,4,4,4,4,3,5
6b413cdd-43e5-4562-a_26_1600_1600_2000_2000.png,6,6,6,6,6,6,6,8,9
6b413cdd-43e5-4562-a_26_1648_1600_2048_2000.png,5,5,5,5,5,5,5,6,7
6b413cdd-43e5-4562-a_26_0_1648_400_2048.png,0,0,0,0,0,0,0,0,3
6b413cdd-43e5-4562-a_26_320_1648_720_2048.png,2,2,2,2,2,2,2,1,4
6b413cdd-43e5-4562-a_26_640_1648_1040_2048.png,1,0,0,0,0,0,0,0,5
6b413cdd-43e5-4562-a_26_960_1648_1360_2048.png,0,0,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1280_1648_1680_2048.png,6,6,6,6,6,6,6,4,6
6b413cdd-43e5-4562-a_26_1600_1648_2000_2048.png,10,11,11,11,11,11,11,11,10
6b413cdd-43e5-4562-a_26_1648_1648_2048_2048.png,9,11,11,11,11,11,10,10,8
6b906629-9531-4cbd-a_27_0_0_400_400.png,2,2,2,2,2,2,2,1,2
6b906629-9531-4cbd-a_27_320_0_720_400.png,6,8,8,5,6,7,8,3,4
6b906629-9531-4cbd-a_27_640_0_1040_400.png,1,2,2,2,2,2,2,0,3
6b906629-9531-4cbd-a_27_960_0_1360_400.png,8,8,9,9,9,9,8,7,13
6b906629-9531-4cbd-a_27_1280_0_1680_400.png,19,20,19,19,19,19,18,15,14
6b906629-9531-4cbd-a_27_1600_0_2000_400.png,8,10,9,9,10,8,6,3,2
6b906629-9531-4cbd-a_27_1648_0_2048_400.png,6,6,7,6,7,6,5,3,3
6b906629-9531-4cbd-a_27_0_320_400_720.png,3,3,3,3,3,3,3,2,4
6b906629-9531-4cbd-a_27_320_320_720_720.png,3,3,3,3,3,3,3,2,4
6b906629-9531-4cbd-a_27_640_320_1040_720.png,0,0,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_960_320_1360_720.png,1,0,0,0,0,0,0,0,2
6b906629-9531-4cbd-a_27_1280_320_1680_720.png,8,8,8,8,8,8,8,5,6
6b906629-9531-4cbd-a_27_1600_320_2000_720.png,4,4,3,3,4,4,3,2,1
6b906629-9531-4cbd-a_27_1648_320_2048_720.png,1,0,0,0,0,0,0,0,2
6b906629-9531-4cbd-a_27_0_640_400_1040.png,0,0,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_320_640_720_1040.png,0,0,0,0,0,0,0,0,1
6b906629-9531-4cbd-a_27_640_640_1040_1040.png,0,0,0,0,0,0,0,0,1
6b906629-9531-4cbd-a_27_960_640_1360_1040.png,0,0,0,0,0,0,0,0,1
6b906629-9531-4cbd-a_27_1280_640_1680_1040.png,0,0,0,0,0,0,0,0,3
6b906629-9531-4cbd-a_27_1600_640_2000_1040.png,1,0,0,0,0,0,0,1,1
6b906629-9531-4cbd-a_27_1648_640_2048_1040.png,1,0,0,0,0,0,0,1,1
6b906629-9531-4cbd-a_27_0_960_400_1360.png,0,0,0,0,0,0,0,0,1
6b906629-9531-4cbd-a_27_320_960_720_1360.png,1,0,0,0,0,0,0,0,1
6b906629-9531-4cbd-a_27_640_960_1040_1360.png,4,4,4,4,4,4,4,4,4
6b906629-9531-4cbd-a_27_960_960_1360_1360.png,0,0,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1280_960_1680_1360.png,0,0,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1600_960_2000_1360.png,1,0,0,0,0,0,0,1,1
6b906629-9531-4cbd-a_27_1648_960_2048_1360.png,1,0,0,0,0,0,0,1,1
6b906629-9531-4cbd-a_27_0_1280_400_1680.png,2,2,2,2,2,2,2,2,2
6b906629-9531-4cbd-a_27_320_1280_720_1680.png,4,4,4,4,4,4,4,4,4
6b906629-9531-4cbd-a_27_640_1280_1040_1680.png,11,9,9,10,9,9,10,8,11
6b906629-9531-4cbd-a_27_960_1280_1360_1680.png,4,4,4,4,4,4,4,4,5
6b906629-9531-4cbd-a_27_1280_1280_1680_1680.png,4,5,5,5,5,6,5,4,6
6b906629-9531-4cbd-a_27_1600_1280_2000_1680.png,11,11,10,10,10,10,10,12,12
6b906629-9531-4cbd-a_27_1648_1280_2048_1680.png,13,13,13,11,13,13,12,12,13
6b906629-9531-4cbd-a_27_0_1600_400_2000.png,3,3,3,3,3,3,3,3,11
6b906629-9531-4cbd-a_27_320_1600_720_2000.png,7,7,7,7,7,7,7,6,13
6b906629-9531-4cbd-a_27_640_1600_1040_2000.png,16,17,16,16,17,17,16,17,20
6b906629-9531-4cbd-a_27_960_1600_1360_2000.png,13,13,13,13,13,13,13,14,21
6b906629-9531-4cbd-a_27_1280_1600_1680_2000.png,15,15,15,15,15,16,15,15,16
6b906629-9531-4cbd-a_27_1600_1600_2000_2000.png,11,11,10,9,11,10,10,5,8
6b906629-9531-4cbd-a_27_1648_1600_2048_2000.png,11,11,11,9,9,10,9,4,5
6b906629-9531-4cbd-a_27_0_1648_400_2048.png,3,4,4,3,3,4,3,3,8
6b906629-9531-4cbd-a_27_320_1648_720_2048.png,9,9,9,9,9,9,9,8,13
6b906629-9531-4cbd-a_27_640_1648_1040_2048.png,15,16,15,15,16,17,15,16,21
6b906629-9531-4cbd-a_27_960_1648_1360_2048.png,12,12,12,12,12,12,12,12,17
6b906629-9531-4cbd-a_27_1280_1648_1680_2048.png,14,14,15,14,14,15,14,14,18
6b906629-9531-4cbd-a_27_1600_1648_2000_2048.png,9,8,8,7,8,7,8,5,7
6b906629-9531-4cbd-a_27_1648_1648_2048_2048.png,9,8,8,6,8,9,7,3,4
6ce4c1fd-6240-4225-a_28_0_0_400_400.png,3,4,4,3,4,4,4,2,0
6ce4c1fd-6240-4225-a_28_320_0_720_400.png,1,3,3,2,3,2,2,0,0
6ce4c1fd-6240-4225-a_28_640_0_1040_400.png,0,0,0,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_960_0_1360_400.png,0,0,0,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_1280_0_1680_400.png,0,0,0,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_1600_0_2000_400.png,1,0,0,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_1648_0_2048_400.png,1,2,2,2,2,3,2,1,0
6ce4c1fd-6240-4225-a_28_0_320_400_720.png,16,17,17,15,16,15,15,13,10
6ce4c1fd-6240-4225-a_28_320_320_720_720.png,11,11,11,11,11,11,10,10,15
6ce4c1fd-6240-4225-a_28_640_320_1040_720.png,10,9,9,9,9,9,9,9,14
6ce4c1fd-6240-4225-a_28_960_320_1360_720.png,5,6,6,6,6,6,5,4,6
6ce4c1fd-6240-4225-a_28_1280_320_1680_720.png,10,10,10,10,10,10,10,7,8
6ce4c1fd-6240-4225-a_28_1600_320_2000_720.png,23,22,23,21,24,23,20,18,20
6ce4c1fd-6240-4225-a_28_1648_320_2048_720.png,21,24,23,20,23,23,19,16,24
6ce4c1fd-6240-4225-a_28_0_640_400_1040.png,9,9,9,9,10,9,9,10,10
6ce4c1fd-6240-4225-a_28_320_640_720_1040.png,9,9,9,9,9,9,9,10,10
6ce4c1fd-6240-4225-a_28_640_640_1040_1040.png,3,3,3,3,3,4,4,3,4
6ce4c1fd-6240-4225-a_28_960_640_1360_1040.png,2,2,2,2,2,2,2,2,4
6ce4c1fd-6240-4225-a_28_1280_640_1680_1040.png,9,9,9,9,9,9,9,9,9
6ce4c1fd-6240-4225-a_28_1600_640_2000_1040.png,30,32,31,27,32,31,26,26,22
6ce4c1fd-6240-4225-a_28_1648_640_2048_1040.png,31,32,31,29,32,30,28,30,25
6ce4c1fd-6240-4225-a_28_0_960_400_1360.png,11,12,12,11,11,12,11,11,8
6ce4c1fd-6240-4225-a_28_320_960_720_1360.png,5,6,5,5,5,6,5,4,4
6ce4c1fd-6240-4225-a_28_640_960_1040_1360.png,3,3,3,3,4,3,3,3,3
6ce4c1fd-6240-4225-a_28_960_960_1360_1360.png,6,6,6,6,6,6,6,6,6
6ce4c1fd-6240-4225-a_28_1280_960_1680_1360.png,8,8,9,8,8,8,8,9,8
6ce4c1fd-6240-4225-a_28_1600_960_2000_1360.png,17,20,19,18,19,18,17,18,19
6ce4c1fd-6240-4225-a_28_1648_960_2048_1360.png,20,22,21,20,21,20,20,21,21
6ce4c1fd-6240-4225-a_28_0_1280_400_1680.png,13,13,13,13,13,13,13,11,8
6ce4c1fd-6240-4225-a_28_320_1280_720_1680.png,8,8,8,8,8,8,8,6,6
6ce4c1fd-6240-4225-a_28_640_1280_1040_1680.png,6,6,6,6,6,6,6,6,6
6ce4c1fd-6240-4225-a_28_960_1280_1360_1680.png,11,12,12,12,12,12,12,12,12
6ce4c1fd-6240-4225-a_28_1280_1280_1680_1680.png,15,17,16,16,16,16,16,17,18
6ce4c1fd-6240-4225-a_28_1600_1280_2000_1680.png,23,26,23,23,25,25,23,26,23
6ce4c1fd-6240-4225-a_28_1648_1280_2048_1680.png,23,24,23,23,25,23,23,26,23
6ce4c1fd-6240-4225-a_28_0_1600_400_2000.png,11,11,11,11,11,11,11,11,14
6ce4c1fd-6240-4225-a_28_320_1600_720_2000.png,13,14,13,13,14,14,14,13,16
6ce4c1fd-6240-4225-a_28_640_1600_1040_2000.png,18,19,19,19,19,19,18,19,21
6ce4c1fd-6240-4225-a_28_960_1600_1360_2000.png,17,16,16,16,16,16,16,18,18
6ce4c1fd-6240-4225-a_28_1280_1600_1680_2000.png,17,19,18,17,19,19,18,19,20
6ce4c1fd-6240-4225-a_28_1600_1600_2000_2000.png,21,24,22,21,21,21,21,22,21
6ce4c1fd-6240-4225-a_28_1648_1600_2048_2000.png,19,23,23,21,22,22,21,24,21
6ce4c1fd-6240-4225-a_28_0_1648_400_2048.png,9,9,9,9,9,9,9,9,15
6ce4c1fd-6240-4225-a_28_320_1648_720_2048.png,10,11,11,10,11,12,11,12,14
6ce4c1fd-6240-4225-a_28_640_1648_1040_2048.png,18,19,19,19,19,19,18,20,22
6ce4c1fd-6240-4225-a_28_960_1648_1360_2048.png,15,15,15,15,15,15,15,16,17
6ce4c1fd-6240-4225-a_28_1280_1648_1680_2048.png,16,17,17,16,17,17,16,17,19
6ce4c1fd-6240-4225-a_28_1600_1648_2000_2048.png,17,18,17,17,17,18,17,16,16
6ce4c1fd-6240-4225-a_28_1648_1648_2048_2048.png,16,19,21,19,19,22,19,20,18
6d24ea81-7d2b-487e-a_29_0_0_400_400.png,10,12,12,11,13,14,11,8,8
