Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN
5fbb22e9-ecae-4bb5-9_25_640_640_1040_1040.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_960_640_1360_1040.png,1,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_1280_640_1680_1040.png,1,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_1600_640_2000_1040.png,3,3,3,4,3,3,4
5fbb22e9-ecae-4bb5-9_25_1648_640_2048_1040.png,4,7,7,5,7,7,5
5fbb22e9-ecae-4bb5-9_25_0_960_400_1360.png,3,3,3,3,3,3,3
5fbb22e9-ecae-4bb5-9_25_320_960_720_1360.png,3,3,3,3,3,3,3
5fbb22e9-ecae-4bb5-9_25_640_960_1040_1360.png,1,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_960_960_1360_1360.png,2,2,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_1280_960_1680_1360.png,2,3,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_1600_960_2000_1360.png,12,14,12,12,13,12,12
5fbb22e9-ecae-4bb5-9_25_1648_960_2048_1360.png,14,17,15,14,15,15,14
5fbb22e9-ecae-4bb5-9_25_0_1280_400_1680.png,19,21,20,19,20,21,19
5fbb22e9-ecae-4bb5-9_25_320_1280_720_1680.png,12,12,12,12,12,12,12
5fbb22e9-ecae-4bb5-9_25_640_1280_1040_1680.png,2,2,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_960_1280_1360_1680.png,1,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_1280_1280_1680_1680.png,2,2,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_1600_1280_2000_1680.png,11,12,11,11,11,11,11
5fbb22e9-ecae-4bb5-9_25_1648_1280_2048_1680.png,10,11,10,10,10,10,10
5fbb22e9-ecae-4bb5-9_25_0_1600_400_2000.png,20,22,22,22,22,23,21
5fbb22e9-ecae-4bb5-9_25_320_1600_720_2000.png,5,5,5,5,5,5,5
5fbb22e9-ecae-4bb5-9_25_640_1600_1040_2000.png,2,3,2,2,2,3,2
5fbb22e9-ecae-4bb5-9_25_960_1600_1360_2000.png,2,2,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_1280_1600_1680_2000.png,2,3,2,2,3,3,3
5fbb22e9-ecae-4bb5-9_25_1600_1600_2000_2000.png,7,8,8,8,8,8,7
5fbb22e9-ecae-4bb5-9_25_1648_1600_2048_2000.png,8,10,9,8,8,9,7
5fbb22e9-ecae-4bb5-9_25_0_1648_400_2048.png,18,19,19,19,19,20,19
5fbb22e9-ecae-4bb5-9_25_320_1648_720_2048.png,5,5,5,5,5,5,5
5fbb22e9-ecae-4bb5-9_25_640_1648_1040_2048.png,2,3,2,2,2,3,2
5fbb22e9-ecae-4bb5-9_25_960_1648_1360_2048.png,2,2,2,2,2,2,2
5fbb22e9-ecae-4bb5-9_25_1280_1648_1680_2048.png,2,3,3,3,3,3,3
5fbb22e9-ecae-4bb5-9_25_1600_1648_2000_2048.png,8,7,7,7,7,7,7
5fbb22e9-ecae-4bb5-9_25_1648_1648_2048_2048.png,8,9,9,8,8,9,8
6b413cdd-43e5-4562-a_26_0_0_400_400.png,8,10,9,7,10,9,7
6b413cdd-43e5-4562-a_26_320_0_720_400.png,7,7,6,6,7,7,6
6b413cdd-43e5-4562-a_26_640_0_1040_400.png,5,5,5,5,5,5,5
6b413cdd-43e5-4562-a_26_960_0_1360_400.png,2,0,2,2,2,0,2
6b413cdd-43e5-4562-a_26_1280_0_1680_400.png,1,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1600_0_2000_400.png,2,2,2,2,2,2,2
6b413cdd-43e5-4562-a_26_1648_0_2048_400.png,2,2,2,2,2,2,2
6b413cdd-43e5-4562-a_26_0_320_400_720.png,46,47,42,31,44,46,28
6b413cdd-43e5-4562-a_26_320_320_720_720.png,36,34,34,27,33,33,23
6b413cdd-43e5-4562-a_26_640_320_1040_720.png,25,26,26,23,26,26,22
6b413cdd-43e5-4562-a_26_960_320_1360_720.png,23,24,26,23,25,26,22
6b413cdd-43e5-4562-a_26_1280_320_1680_720.png,18,18,19,18,19,18,18
6b413cdd-43e5-4562-a_26_1600_320_2000_720.png,14,14,14,14,14,14,14
6b413cdd-43e5-4562-a_26_1648_320_2048_720.png,13,14,13,13,13,13,13
6b413cdd-43e5-4562-a_26_0_640_400_1040.png,16,18,17,12,16,16,12
6b413cdd-43e5-4562-a_26_320_640_720_1040.png,9,9,9,9,9,9,8
6b413cdd-43e5-4562-a_26_640_640_1040_1040.png,10,10,11,11,13,11,9
6b413cdd-43e5-4562-a_26_960_640_1360_1040.png,17,21,21,19,19,21,17
6b413cdd-43e5-4562-a_26_1280_640_1680_1040.png,10,10,10,10,11,10,10
6b413cdd-43e5-4562-a_26_1600_640_2000_1040.png,5,5,5,5,5,5,5
6b413cdd-43e5-4562-a_26_1648_640_2048_1040.png,5,5,5,5,5,5,5
6b413cdd-43e5-4562-a_26_0_960_400_1360.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_320_960_720_1360.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_640_960_1040_1360.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_960_960_1360_1360.png,1,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1280_960_1680_1360.png,1,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1600_960_2000_1360.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1648_960_2048_1360.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_0_1280_400_1680.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_320_1280_720_1680.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_640_1280_1040_1680.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_960_1280_1360_1680.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1280_1280_1680_1680.png,1,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1600_1280_2000_1680.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1648_1280_2048_1680.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_0_1600_400_2000.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_320_1600_720_2000.png,2,2,2,2,2,2,2
6b413cdd-43e5-4562-a_26_640_1600_1040_2000.png,1,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_960_1600_1360_2000.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1280_1600_1680_2000.png,4,4,4,4,4,4,4
6b413cdd-43e5-4562-a_26_1600_1600_2000_2000.png,6,6,6,6,6,6,6
6b413cdd-43e5-4562-a_26_1648_1600_2048_2000.png,5,5,5,5,5,5,5
6b413cdd-43e5-4562-a_26_0_1648_400_2048.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_320_1648_720_2048.png,2,2,2,2,2,2,2
6b413cdd-43e5-4562-a_26_640_1648_1040_2048.png,1,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_960_1648_1360_2048.png,0,0,0,0,0,0,0
6b413cdd-43e5-4562-a_26_1280_1648_1680_2048.png,6,6,6,6,6,6,6
6b413cdd-43e5-4562-a_26_1600_1648_2000_2048.png,10,11,11,11,11,11,11
6b413cdd-43e5-4562-a_26_1648_1648_2048_2048.png,9,11,11,11,11,11,10
6b906629-9531-4cbd-a_27_0_0_400_400.png,2,2,2,2,2,2,2
6b906629-9531-4cbd-a_27_320_0_720_400.png,6,8,8,5,6,7,8
6b906629-9531-4cbd-a_27_640_0_1040_400.png,1,2,2,2,2,2,2
6b906629-9531-4cbd-a_27_960_0_1360_400.png,8,8,9,9,9,9,8
6b906629-9531-4cbd-a_27_1280_0_1680_400.png,19,20,19,19,19,19,18
6b906629-9531-4cbd-a_27_1600_0_2000_400.png,8,10,9,9,10,8,6
6b906629-9531-4cbd-a_27_1648_0_2048_400.png,6,6,7,6,7,6,5
6b906629-9531-4cbd-a_27_0_320_400_720.png,3,3,3,3,3,3,3
6b906629-9531-4cbd-a_27_320_320_720_720.png,3,3,3,3,3,3,3
6b906629-9531-4cbd-a_27_640_320_1040_720.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_960_320_1360_720.png,1,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1280_320_1680_720.png,8,8,8,8,8,8,8
6b906629-9531-4cbd-a_27_1600_320_2000_720.png,4,4,3,3,4,4,3
6b906629-9531-4cbd-a_27_1648_320_2048_720.png,1,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_0_640_400_1040.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_320_640_720_1040.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_640_640_1040_1040.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_960_640_1360_1040.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1280_640_1680_1040.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1600_640_2000_1040.png,1,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1648_640_2048_1040.png,1,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_0_960_400_1360.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_320_960_720_1360.png,1,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_640_960_1040_1360.png,4,4,4,4,4,4,4
6b906629-9531-4cbd-a_27_960_960_1360_1360.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1280_960_1680_1360.png,0,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1600_960_2000_1360.png,1,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_1648_960_2048_1360.png,1,0,0,0,0,0,0
6b906629-9531-4cbd-a_27_0_1280_400_1680.png,2,2,2,2,2,2,2
6b906629-9531-4cbd-a_27_320_1280_720_1680.png,4,4,4,4,4,4,4
6b906629-9531-4cbd-a_27_640_1280_1040_1680.png,11,9,9,10,9,9,10
6b906629-9531-4cbd-a_27_960_1280_1360_1680.png,4,4,4,4,4,4,4
6b906629-9531-4cbd-a_27_1280_1280_1680_1680.png,4,5,5,5,5,6,5
6b906629-9531-4cbd-a_27_1600_1280_2000_1680.png,11,11,10,10,10,10,10
6b906629-9531-4cbd-a_27_1648_1280_2048_1680.png,13,13,13,11,13,13,12
6b906629-9531-4cbd-a_27_0_1600_400_2000.png,3,3,3,3,3,3,3
6b906629-9531-4cbd-a_27_320_1600_720_2000.png,7,7,7,7,7,7,7
6b906629-9531-4cbd-a_27_640_1600_1040_2000.png,16,17,16,16,17,17,16
6b906629-9531-4cbd-a_27_960_1600_1360_2000.png,13,13,13,13,13,13,13
6b906629-9531-4cbd-a_27_1280_1600_1680_2000.png,15,15,15,15,15,16,15
6b906629-9531-4cbd-a_27_1600_1600_2000_2000.png,11,11,10,9,11,10,10
6b906629-9531-4cbd-a_27_1648_1600_2048_2000.png,11,11,11,9,9,10,9
6b906629-9531-4cbd-a_27_0_1648_400_2048.png,3,4,4,3,3,4,3
6b906629-9531-4cbd-a_27_320_1648_720_2048.png,9,9,9,9,9,9,9
6b906629-9531-4cbd-a_27_640_1648_1040_2048.png,15,16,15,15,16,17,15
6b906629-9531-4cbd-a_27_960_1648_1360_2048.png,12,12,12,12,12,12,12
6b906629-9531-4cbd-a_27_1280_1648_1680_2048.png,14,14,15,14,14,15,14
6b906629-9531-4cbd-a_27_1600_1648_2000_2048.png,9,8,8,7,8,7,8
6b906629-9531-4cbd-a_27_1648_1648_2048_2048.png,9,8,8,6,8,9,7
6ce4c1fd-6240-4225-a_28_0_0_400_400.png,3,4,4,3,4,4,4
6ce4c1fd-6240-4225-a_28_320_0_720_400.png,1,3,3,2,3,2,2
6ce4c1fd-6240-4225-a_28_640_0_1040_400.png,0,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_960_0_1360_400.png,0,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_1280_0_1680_400.png,0,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_1600_0_2000_400.png,1,0,0,0,0,0,0
6ce4c1fd-6240-4225-a_28_1648_0_2048_400.png,1,2,2,2,2,3,2
6ce4c1fd-6240-4225-a_28_0_320_400_720.png,16,17,17,15,16,15,15
6ce4c1fd-6240-4225-a_28_320_320_720_720.png,11,11,11,11,11,11,10
6ce4c1fd-6240-4225-a_28_640_320_1040_720.png,10,9,9,9,9,9,9
6ce4c1fd-6240-4225-a_28_960_320_1360_720.png,5,6,6,6,6,6,5
6ce4c1fd-6240-4225-a_28_1280_320_1680_720.png,10,10,10,10,10,10,10
6ce4c1fd-6240-4225-a_28_1600_320_2000_720.png,23,22,23,21,24,23,20
6ce4c1fd-6240-4225-a_28_1648_320_2048_720.png,21,24,23,20,23,23,19
6ce4c1fd-6240-4225-a_28_0_640_400_1040.png,9,9,9,9,10,9,9
6ce4c1fd-6240-4225-a_28_320_640_720_1040.png,9,9,9,9,9,9,9
6ce4c1fd-6240-4225-a_28_640_640_1040_1040.png,3,3,3,3,3,4,4
6ce4c1fd-6240-4225-a_28_960_640_1360_1040.png,2,2,2,2,2,2,2
6ce4c1fd-6240-4225-a_28_1280_640_1680_1040.png,9,9,9,9,9,9,9
6ce4c1fd-6240-4225-a_28_1600_640_2000_1040.png,30,32,31,27,32,31,26
6ce4c1fd-6240-4225-a_28_1648_640_2048_1040.png,31,32,31,29,32,30,28
6ce4c1fd-6240-4225-a_28_0_960_400_1360.png,11,12,12,11,11,12,11
6ce4c1fd-6240-4225-a_28_320_960_720_1360.png,5,6,5,5,5,6,5
6ce4c1fd-6240-4225-a_28_640_960_1040_1360.png,3,3,3,3,4,3,3
6ce4c1fd-6240-4225-a_28_960_960_1360_1360.png,6,6,6,6,6,6,6
6ce4c1fd-6240-4225-a_28_1280_960_1680_1360.png,8,8,9,8,8,8,8
6ce4c1fd-6240-4225-a_28_1600_960_2000_1360.png,17,20,19,18,19,18,17
6ce4c1fd-6240-4225-a_28_1648_960_2048_1360.png,20,22,21,20,21,20,20
6ce4c1fd-6240-4225-a_28_0_1280_400_1680.png,13,13,13,13,13,13,13
6ce4c1fd-6240-4225-a_28_320_1280_720_1680.png,8,8,8,8,8,8,8
6ce4c1fd-6240-4225-a_28_640_1280_1040_1680.png,6,6,6,6,6,6,6
6ce4c1fd-6240-4225-a_28_960_1280_1360_1680.png,11,12,12,12,12,12,12
6ce4c1fd-6240-4225-a_28_1280_1280_1680_1680.png,15,17,16,16,16,16,16
6ce4c1fd-6240-4225-a_28_1600_1280_2000_1680.png,23,26,23,23,25,25,23
6ce4c1fd-6240-4225-a_28_1648_1280_2048_1680.png,23,24,23,23,25,23,23
6ce4c1fd-6240-4225-a_28_0_1600_400_2000.png,11,11,11,11,11,11,11
6ce4c1fd-6240-4225-a_28_320_1600_720_2000.png,13,14,13,13,14,14,14
6ce4c1fd-6240-4225-a_28_640_1600_1040_2000.png,18,19,19,19,19,19,18
6ce4c1fd-6240-4225-a_28_960_1600_1360_2000.png,17,16,16,16,16,16,16
6ce4c1fd-6240-4225-a_28_1280_1600_1680_2000.png,17,19,18,17,19,19,18
6ce4c1fd-6240-4225-a_28_1600_1600_2000_2000.png,21,24,22,21,21,21,21
6ce4c1fd-6240-4225-a_28_1648_1600_2048_2000.png,19,23,23,21,22,22,21
6ce4c1fd-6240-4225-a_28_0_1648_400_2048.png,9,9,9,9,9,9,9
6ce4c1fd-6240-4225-a_28_320_1648_720_2048.png,10,11,11,10,11,12,11
6ce4c1fd-6240-4225-a_28_640_1648_1040_2048.png,18,19,19,19,19,19,18
6ce4c1fd-6240-4225-a_28_960_1648_1360_2048.png,15,15,15,15,15,15,15
6ce4c1fd-6240-4225-a_28_1280_1648_1680_2048.png,16,17,17,16,17,17,16
6ce4c1fd-6240-4225-a_28_1600_1648_2000_2048.png,17,18,17,17,17,18,17
6ce4c1fd-6240-4225-a_28_1648_1648_2048_2048.png,16,19,21,19,19,22,19
6d24ea81-7d2b-487e-a_29_0_0_400_400.png,10,12,12,11,13,14,11
6d24ea81-7d2b-487e-a_29_320_0_720_400.png,18,21,22,19,22,22,17
6d24ea81-7d2b-487e-a_29_640_0_1040_400.png,17,23,23,19,23,21,17
6d24ea81-7d2b-487e-a_29_960_0_1360_400.png,10,13,12,11,12,13,10
6d24ea81-7d2b-487e-a_29_1280_0_1680_400.png,10,11,11,11,11,11,11
6d24ea81-7d2b-487e-a_29_1600_0_2000_400.png,8,11,9,8,9,10,9
6d24ea81-7d2b-487e-a_29_1648_0_2048_400.png,8,12,11,10,12,12,10
6d24ea81-7d2b-487e-a_29_0_320_400_720.png,8,8,8,8,8,8,8
6d24ea81-7d2b-487e-a_29_320_320_720_720.png,10,13,11,11,11,12,10
6d24ea81-7d2b-487e-a_29_640_320_1040_720.png,11,14,14,12,13,13,11
6d24ea81-7d2b-487e-a_29_960_320_1360_720.png,13,13,13,13,13,13,13
6d24ea81-7d2b-487e-a_29_1280_320_1680_720.png,16,17,17,16,18,17,16
6d24ea81-7d2b-487e-a_29_1600_320_2000_720.png,10,11,10,10,10,10,10
6d24ea81-7d2b-487e-a_29_1648_320_2048_720.png,12,13,12,12,12,12,12
6d24ea81-7d2b-487e-a_29_0_640_400_1040.png,7,7,7,7,7,7,7
6d24ea81-7d2b-487e-a_29_320_640_720_1040.png,8,8,8,8,8,8,8
6d24ea81-7d2b-487e-a_29_640_640_1040_1040.png,7,9,8,8,8,8,7
6d24ea81-7d2b-487e-a_29_960_640_1360_1040.png,12,13,13,12,13,14,12
6d24ea81-7d2b-487e-a_29_1280_640_1680_1040.png,12,12,12,12,13,13,11
6d24ea81-7d2b-487e-a_29_1600_640_2000_1040.png,2,3,3,2,2,3,2
6d24ea81-7d2b-487e-a_29_1648_640_2048_1040.png,2,3,3,3,3,3,3
6d24ea81-7d2b-487e-a_29_0_960_400_1360.png,5,4,5,5,5,5,4
6d24ea81-7d2b-487e-a_29_320_960_720_1360.png,2,2,2,2,2,2,0
6d24ea81-7d2b-487e-a_29_640_960_1040_1360.png,0,0,0,0,0,0,0
6d24ea81-7d2b-487e-a_29_960_960_1360_1360.png,7,7,7,7,7,7,7
6d24ea81-7d2b-487e-a_29_1280_960_1680_1360.png,7,8,8,8,8,8,8
6d24ea81-7d2b-487e-a_29_1600_960_2000_1360.png,1,0,0,0,0,0,0
6d24ea81-7d2b-487e-a_29_1648_960_2048_1360.png,2,2,2,2,2,2,2
6d24ea81-7d2b-487e-a_29_0_1280_400_1680.png,6,8,8,7,8,8,7
6d24ea81-7d2b-487e-a_29_320_1280_720_1680.png,6,6,6,6,6,6,6
6d24ea81-7d2b-487e-a_29_640_1280_1040_1680.png,6,6,6,6,6,6,6
6d24ea81-7d2b-487e-a_29_960_1280_1360_1680.png,6,6,6,6,6,6,6
6d24ea81-7d2b-487e-a_29_1280_1280_1680_1680.png,7,7,7,7,7,7,7
6d24ea81-7d2b-487e-a_29_1600_1280_2000_1680.png,2,4,3,3,4,4,2
6d24ea81-7d2b-487e-a_29_1648_1280_2048_1680.png,2,2,2,2,2,2,2
6d24ea81-7d2b-487e-a_29_0_1600_400_2000.png,7,7,7,7,7,8,7
6d24ea81-7d2b-487e-a_29_320_1600_720_2000.png,3,3,3,3,3,3,3
6d24ea81-7d2b-487e-a_29_640_1600_1040_2000.png,3,3,3,3,3,3,3
6d24ea81-7d2b-487e-a_29_960_1600_1360_2000.png,7,6,6,6,6,6,6
6d24ea81-7d2b-487e-a_29_1280_1600_1680_2000.png,6,6,7,6,7,7,6
6d24ea81-7d2b-487e-a_29_1600_1600_2000_2000.png,6,6,6,6,6,6,6
6d24ea81-7d2b-487e-a_29_1648_1600_2048_2000.png,7,7,7,7,7,7,7
6d24ea81-7d2b-487e-a_29_0_1648_400_2048.png,9,10,10,10,10,10,9
6d24ea81-7d2b-487e-a_29_320_1648_720_2048.png,5,5,5,5,5,5,5
6d24ea81-7d2b-487e-a_29_640_1648_1040_2048.png,3,4,4,4,4,4,4
6d24ea81-7d2b-487e-a_29_960_1648_1360_2048.png,7,8,9,9,8,8,8
6d24ea81-7d2b-487e-a_29_1280_1648_1680_2048.png,5,5,6,5,6,6,5
6d24ea81-7d2b-487e-a_29_1600_1648_2000_2048.png,6,6,6,6,6,6,6
6d24ea81-7d2b-487e-a_29_1648_1648_2048_2048.png,8,8,8,8,8,8,8
7a0713bd-a1ee-44d4-a_30_0_0_400_400.png,17,19,18,14,18,18,15
7a0713bd-a1ee-44d4-a_30_320_0_720_400.png,15,16,14,12,15,17,13
7a0713bd-a1ee-44d4-a_30_640_0_1040_400.png,8,8,8,8,8,8,8
7a0713bd-a1ee-44d4-a_30_960_0_1360_400.png,1,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1280_0_1680_400.png,6,7,7,7,7,7,7
7a0713bd-a1ee-44d4-a_30_1600_0_2000_400.png,10,10,11,11,11,11,11
7a0713bd-a1ee-44d4-a_30_1648_0_2048_400.png,10,11,10,10,10,10,10
7a0713bd-a1ee-44d4-a_30_0_320_400_720.png,1,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_320_320_720_720.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_640_320_1040_720.png,6,6,5,6,6,5,5
7a0713bd-a1ee-44d4-a_30_960_320_1360_720.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1280_320_1680_720.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1600_320_2000_720.png,10,10,10,10,10,10,10
7a0713bd-a1ee-44d4-a_30_1648_320_2048_720.png,13,13,13,13,13,13,13
7a0713bd-a1ee-44d4-a_30_0_640_400_1040.png,1,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_320_640_720_1040.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_640_640_1040_1040.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_960_640_1360_1040.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1280_640_1680_1040.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1600_640_2000_1040.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1648_640_2048_1040.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_0_960_400_1360.png,4,4,4,4,4,4,4
7a0713bd-a1ee-44d4-a_30_320_960_720_1360.png,3,3,3,3,3,3,3
7a0713bd-a1ee-44d4-a_30_640_960_1040_1360.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_960_960_1360_1360.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1280_960_1680_1360.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1600_960_2000_1360.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1648_960_2048_1360.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_0_1280_400_1680.png,11,11,10,9,10,10,8
7a0713bd-a1ee-44d4-a_30_320_1280_720_1680.png,4,5,4,4,4,5,4
7a0713bd-a1ee-44d4-a_30_640_1280_1040_1680.png,2,3,2,2,2,3,2
7a0713bd-a1ee-44d4-a_30_960_1280_1360_1680.png,1,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1280_1280_1680_1680.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1600_1280_2000_1680.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1648_1280_2048_1680.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_0_1600_400_2000.png,11,10,12,8,9,10,9
7a0713bd-a1ee-44d4-a_30_320_1600_720_2000.png,3,3,3,3,3,3,3
7a0713bd-a1ee-44d4-a_30_640_1600_1040_2000.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_960_1600_1360_2000.png,2,2,2,0,3,2,3
7a0713bd-a1ee-44d4-a_30_1280_1600_1680_2000.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1600_1600_2000_2000.png,3,3,3,3,4,3,3
7a0713bd-a1ee-44d4-a_30_1648_1600_2048_2000.png,4,4,4,4,4,4,4
7a0713bd-a1ee-44d4-a_30_0_1648_400_2048.png,7,8,9,6,8,8,7
7a0713bd-a1ee-44d4-a_30_320_1648_720_2048.png,2,2,2,2,2,2,2
7a0713bd-a1ee-44d4-a_30_640_1648_1040_2048.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_960_1648_1360_2048.png,2,3,3,3,2,2,3
7a0713bd-a1ee-44d4-a_30_1280_1648_1680_2048.png,0,0,0,0,0,0,0
7a0713bd-a1ee-44d4-a_30_1600_1648_2000_2048.png,3,3,3,4,4,3,3
7a0713bd-a1ee-44d4-a_30_1648_1648_2048_2048.png,4,4,4,4,4,4,4
7c591d6d-26bc-4ae2-b_31_0_0_400_400.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_320_0_720_400.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_640_0_1040_400.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_960_0_1360_400.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_1280_0_1680_400.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_1600_0_2000_400.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_1648_0_2048_400.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_0_320_400_720.png,1,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_320_320_720_720.png,4,4,4,4,4,5,4
7c591d6d-26bc-4ae2-b_31_640_320_1040_720.png,4,4,4,4,4,4,4
7c591d6d-26bc-4ae2-b_31_960_320_1360_720.png,2,2,2,2,2,2,2
7c591d6d-26bc-4ae2-b_31_1280_320_1680_720.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_1600_320_2000_720.png,2,2,2,2,3,2,2
7c591d6d-26bc-4ae2-b_31_1648_320_2048_720.png,2,2,2,2,3,2,2
7c591d6d-26bc-4ae2-b_31_0_640_400_1040.png,8,8,8,8,8,8,8
7c591d6d-26bc-4ae2-b_31_320_640_720_1040.png,16,16,15,15,15,16,15
7c591d6d-26bc-4ae2-b_31_640_640_1040_1040.png,7,8,8,6,8,8,6
7c591d6d-26bc-4ae2-b_31_960_640_1360_1040.png,5,4,4,4,3,5,4
7c591d6d-26bc-4ae2-b_31_1280_640_1680_1040.png,3,2,3,3,3,2,3
7c591d6d-26bc-4ae2-b_31_1600_640_2000_1040.png,11,10,10,10,10,10,10
7c591d6d-26bc-4ae2-b_31_1648_640_2048_1040.png,14,13,13,13,13,13,13
7c591d6d-26bc-4ae2-b_31_0_960_400_1360.png,1,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_320_960_720_1360.png,3,3,3,3,3,3,3
7c591d6d-26bc-4ae2-b_31_640_960_1040_1360.png,2,2,2,2,2,2,2
7c591d6d-26bc-4ae2-b_31_960_960_1360_1360.png,6,8,7,5,6,6,4
7c591d6d-26bc-4ae2-b_31_1280_960_1680_1360.png,2,3,3,3,3,3,3
7c591d6d-26bc-4ae2-b_31_1600_960_2000_1360.png,0,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_1648_960_2048_1360.png,1,0,0,0,0,0,0
7c591d6d-26bc-4ae2-b_31_0_1280_400_1680.png,0,0,0,0,0,0,0
